custody_id,participant_age_group,participant_gender,participant_status,participant_type,latitude,longitude,gun_stolen,gun_type,incident_id,date_fk
400866,Adult 18+,Male,Injured,Victim,39.993,-75.1597,Irrelevant,Irrelevant,229533,1567
400905,Adult 18+,Male,Injured,Victim,39.9953,-75.1796,Irrelevant,Irrelevant,229555,1567
401018,Adult 18+,Male,Injured,Victim,37.0839,-88.6604,Irrelevant,Irrelevant,229619,1567
401037,Adult 18+,Male,Injured,Victim,43.1437,-77.5968,Irrelevant,Irrelevant,229627,1567
401152,Adult 18+,Male,Injured,Victim,27.4653,-82.579,Irrelevant,Irrelevant,229689,1568
402137,Adult 18+,Male,Injured,Victim,37.0424,-95.6293,Irrelevant,Irrelevant,230268,1571
402360,Adult 18+,Male,Injured,Victim,41.4328,-82.1608,Irrelevant,Irrelevant,230391,1572
402587,Adult 18+,Male,Injured,Victim,32.3218,-90.2269,Irrelevant,Irrelevant,230543,1573
402592,Adult 18+,Male,Injured,Victim,41.6023,-93.5976,Irrelevant,Irrelevant,230547,1573
402877,Adult 18+,Male,Injured,Victim,41.3484,-85.1331,Irrelevant,Irrelevant,230717,1574
403064,Adult 18+,Male,Injured,Victim,39.9483,-75.2274,Irrelevant,Irrelevant,230837,1575
403165,Adult 18+,Male,Injured,Victim,41.3114,-72.8782,Irrelevant,Irrelevant,230900,1575
403204,Adult 18+,Male,Injured,Victim,47.4705,-122.339,Irrelevant,Irrelevant,230925,1575
403407,Adult 18+,Male,Injured,Victim,33.7382,-84.4124,Irrelevant,Irrelevant,231046,1576
403479,Adult 18+,Male,Injured,Victim,39.9928,-75.1557,Irrelevant,Irrelevant,231091,1576
403584,Adult 18+,Male,Injured,Victim,40.7017,-73.9614,Irrelevant,Irrelevant,231157,1577
403670,Adult 18+,Male,Injured,Victim,39.7231,-86.0837,Irrelevant,Irrelevant,231206,1577
403727,Adult 18+,Male,Injured,Victim,41.6891,-87.6133,Irrelevant,Irrelevant,231237,1577
403834,Adult 18+,Male,Injured,Victim,29.9382,-90.0266,Irrelevant,Irrelevant,231298,1578
404936,Adult 18+,Male,Injured,Victim,33.5239,-112.16,Irrelevant,Irrelevant,231970,1583
405561,Adult 18+,Female,Injured,Victim,32.7723,-96.7379,Irrelevant,Irrelevant,232362,1586
405607,Adult 18+,Male,Injured,Victim,28.5631,-81.4426,Irrelevant,Irrelevant,232386,1586
405689,Adult 18+,Male,Unharmed,Victim,33.7333,-84.2139,Irrelevant,Irrelevant,232437,1586
405817,Adult 18+,Male,Injured,Victim,30.4512,-91.0286,Irrelevant,Irrelevant,232519,1587
405900,Adult 18+,Male,Injured,Victim,29.9037,-90.0661,Irrelevant,Irrelevant,232566,1587
406256,Adult 18+,Male,Injured,Victim,40.0548,-75.15,Irrelevant,Irrelevant,232752,1588
406362,Adult 18+,Male,Injured,Victim,39.3023,-76.6479,Irrelevant,Irrelevant,232824,1589
406799,Adult 18+,Male,Injured,Victim,32.7877,-96.7999,Irrelevant,Irrelevant,233091,1591
406880,Adult 18+,Male,Injured,Victim,40.7675,-112.013,Irrelevant,Irrelevant,233135,1591
406940,Adult 18+,Female,Injured,Victim,35.2121,-90.0033,Irrelevant,Irrelevant,233160,1591
407033,Adult 18+,Male,Injured,Victim,39.7773,-104.83,Irrelevant,Irrelevant,233213,1592
407179,Adult 18+,Male,Injured,Victim,29.6693,-95.3735,Irrelevant,Irrelevant,233301,1592
407192,Adult 18+,Male,Injured,Victim,29.8542,-95.2852,Irrelevant,Irrelevant,233306,1592
407251,Adult 18+,Male,Injured,Victim,38.9315,-76.9936,Irrelevant,Irrelevant,233350,1592
407845,Adult 18+,Male,Injured,Victim,32.3559,-86.327,Irrelevant,Irrelevant,233729,1595
407903,Adult 18+,Female,Injured,Victim,41.8022,-87.6188,Irrelevant,Irrelevant,233766,1595
407904,Adult 18+,Female,Injured,Victim,41.8022,-87.6188,Irrelevant,Irrelevant,233766,1595
408073,Adult 18+,Male,Injured,Victim,36.6789,-121.645,Irrelevant,Irrelevant,233864,1596
408143,Adult 18+,Male,Injured,Victim,29.9747,-90.0796,Irrelevant,Irrelevant,233913,1596
408274,Adult 18+,Male,Injured,Victim,40.6049,-75.463,Irrelevant,Irrelevant,234001,1597
408630,Adult 18+,Male,Injured,Victim,37.8207,-122.283,Irrelevant,Irrelevant,234235,1598
408652,Adult 18+,Male,Injured,Victim,40.0349,-75.1735,Irrelevant,Irrelevant,234247,1598
408679,Adult 18+,Male,Injured,Victim,39.3654,-74.4244,Irrelevant,Irrelevant,234270,1598
408712,Adult 18+,Male,Injured,Victim,41.799,-87.6771,Irrelevant,Irrelevant,234295,1598
408738,Adult 18+,Male,Injured,Victim,38.9126,-77.023,Irrelevant,Irrelevant,234311,1598
408775,Adult 18+,Male,Injured,Victim,33.7727,-84.252,Irrelevant,Irrelevant,234338,1599
408857,Adult 18+,Male,Injured,Victim,39.3396,-76.6669,Irrelevant,Irrelevant,234392,1599
408917,Adult 18+,Male,Injured,Victim,47.5933,-122.295,Irrelevant,Irrelevant,234427,1599
409545,Adult 18+,Male,Injured,Victim,42.3995,-83.119,Irrelevant,Irrelevant,234834,1602
409679,Adult 18+,Male,Injured,Victim,34.6766,-86.583,Irrelevant,Irrelevant,234925,1603
410256,Adult 18+,Male,Injured,Victim,35.8759,-84.4373,Irrelevant,Irrelevant,235258,1605
410267,Adult 18+,Female,Injured,Victim,33.7899,-118.169,Irrelevant,Irrelevant,235264,1605
410472,Adult 18+,Male,Injured,Victim,29.6807,-95.4252,Irrelevant,Irrelevant,235386,1606
411186,Adult 18+,Male,Injured,Victim,30.7078,-88.0782,Irrelevant,Irrelevant,235849,1609
411566,Adult 18+,Male,Injured,Victim,38.9756,-94.4649,Irrelevant,Irrelevant,236091,1610
411645,Adult 18+,Male,Injured,Victim,41.8039,-72.6921,Irrelevant,Irrelevant,236151,1611
412186,Adult 18+,Male,Injured,Victim,30.5097,-87.2658,Irrelevant,Irrelevant,236481,1613
412226,Adult 18+,Male,Injured,Victim,39.9917,-75.1616,Irrelevant,Irrelevant,236512,1613
412410,Adult 18+,Male,Injured,Victim,41.8284,-87.674,Irrelevant,Irrelevant,236638,1614
412560,Teen 12-17,Male,Injured,Victim,39.2895,-76.6781,Irrelevant,Irrelevant,236723,1614
413419,Adult 18+,Male,Injured,Victim,41.4944,-81.6855,Irrelevant,Irrelevant,237250,1618
413446,Adult 18+,Male,Injured,Victim,42.2866,-85.6235,Irrelevant,Irrelevant,237267,1618
413597,Adult 18+,Male,Injured,Victim,43.0604,-87.919,Irrelevant,Irrelevant,237376,1619
413699,Adult 18+,Male,Injured,Victim,41.8541,-87.7163,Irrelevant,Irrelevant,237447,1619
413897,Adult 18+,Male,Injured,Victim,37.7617,-121.435,Irrelevant,Irrelevant,237560,1620
413917,Adult 18+,Male,Injured,Victim,41.944,-87.7716,Irrelevant,Irrelevant,237575,1620
414467,Adult 18+,Male,Injured,Victim,44.9377,-93.274,Irrelevant,Irrelevant,237956,1622
415025,Adult 18+,Male,Injured,Victim,32.3575,-90.8732,Irrelevant,Irrelevant,238320,1624
415079,Adult 18+,Male,Injured,Victim,30.5701,-90.6273,Irrelevant,Irrelevant,238354,1624
415476,Adult 18+,Male,Injured,Victim,39.0875,-108.537,Irrelevant,Irrelevant,238609,1626
416042,Adult 18+,Male,Injured,Victim,43.0406,-76.162,Irrelevant,Irrelevant,238959,1628
416304,Adult 18+,Male,Injured,Victim,42.2928,-71.1214,Irrelevant,Irrelevant,239129,1630
416437,Adult 18+,Male,Injured,Victim,37.808,-122.284,Irrelevant,Irrelevant,239214,1630
416635,Adult 18+,Male,Injured,Victim,39.0026,-96.8724,Irrelevant,Irrelevant,239343,1631
416969,Adult 18+,Male,Injured,Victim,37.7083,-97.2953,Irrelevant,Irrelevant,239548,1633
416988,Teen 12-17,Male,Injured,Victim,41.4592,-81.6133,Irrelevant,Irrelevant,239562,1633
21069,Adult 18+,Female,Injured,Victim,36.1646,-79.7321,Irrelevant,Irrelevant,10441,168
36247,Adult 18+,Female,Injured,Victim,32.6863,-81.2005,Irrelevant,Irrelevant,18417,229
43014,Adult 18+,Male,Unharmed,Victim,30.8659,-83.2857,Irrelevant,Irrelevant,21895,252
77590,Adult 18+,Female,Injured,Victim,42.6602,-85.5446,Irrelevant,Irrelevant,39292,357
97565,Adult 18+,Female,Injured,Victim,39.1339,-94.7279,Irrelevant,Irrelevant,49969,434
99657,Adult 18+,Female,Injured,Victim,41.1763,-96.0236,Irrelevant,Irrelevant,51189,443
101305,Adult 18+,Female,Injured,Victim,40.5774,-74.5765,Irrelevant,Irrelevant,52213,451
107571,Adult 18+,Female,Injured,Victim,41.723,-87.6634,Irrelevant,Irrelevant,55838,480
113743,Adult 18+,Female,Injured,Victim,34.0691,-118.293,Irrelevant,Irrelevant,59491,512
114569,Adult 18+,Female,Injured,Victim,36.6131,-87.4304,Irrelevant,Irrelevant,59988,516
117907,Adult 18+,Female,Injured,Victim,39.9334,-82.9646,Irrelevant,Irrelevant,61922,530
120762,Adult 18+,Female,Injured,Victim,39.4257,-84.5757,Irrelevant,Irrelevant,63607,541
122453,Adult 18+,Female,Injured,Victim,40.075,-83.1456,Irrelevant,Irrelevant,64573,548
133702,Adult 18+,Female,Injured,Victim,41.6208,-83.6394,Irrelevant,Irrelevant,71277,591
138295,Adult 18+,Female,Injured,Victim,41.7033,-87.6439,Irrelevant,Irrelevant,73956,607
139150,Adult 18+,Female,Injured,Victim,39.1824,-84.4048,Irrelevant,Irrelevant,74450,610
139278,Adult 18+,Female,Injured,Victim,39.1824,-84.4048,Irrelevant,Irrelevant,74536,610
141421,Adult 18+,Female,Injured,Victim,42.0962,-86.4514,Irrelevant,Irrelevant,75774,619
142501,Adult 18+,Female,Injured,Victim,41.7579,-87.6348,Irrelevant,Irrelevant,76386,623
151745,Adult 18+,Female,Injured,Victim,41.7697,-87.5838,Irrelevant,Irrelevant,81763,656
157183,Adult 18+,Female,Injured,Victim,32.8549,-80.0327,Irrelevant,Irrelevant,84882,675
159802,Adult 18+,Female,Injured,Victim,33.4659,-112.128,Irrelevant,Irrelevant,86424,685
160364,Adult 18+,Female,Injured,Victim,28.4447,-81.4023,Irrelevant,Irrelevant,86750,687
182512,Adult 18+,Female,Injured,Victim,41.8219,-87.6947,Irrelevant,Irrelevant,99640,771
325452,Teen 12-17,Male,Injured,Victim,41.7519,-87.5529,Irrelevant,Irrelevant,183798,1292
199174,Adult 18+,Female,Injured,Victim,36.6329,-78.7705,Irrelevant,Irrelevant,109120,838
208273,Adult 18+,Female,Injured,Victim,36.1933,-86.7279,Irrelevant,Irrelevant,114358,875
209867,Adult 18+,Female,Injured,Victim,39.4241,-76.3176,Irrelevant,Irrelevant,115275,881
213303,Teen 12-17,Female,Injured,Victim,30.4102,-81.6946,Irrelevant,Irrelevant,117297,894
223077,Adult 18+,Female,Injured,Victim,32.1733,-80.7713,Irrelevant,Irrelevant,122952,930
223112,Adult 18+,Female,Injured,Victim,28.5908,-81.4651,Irrelevant,Irrelevant,122972,930
235281,Adult 18+,Female,Injured,Victim,33.4401,-86.95,Irrelevant,Irrelevant,130107,975
241020,Adult 18+,Female,Injured,Victim,38.6775,-90.2427,Irrelevant,Irrelevant,133324,996
249666,Adult 18+,Female,Injured,Victim,28.907,-81.2362,Irrelevant,Irrelevant,138445,1026
253679,Adult 18+,Female,Injured,Victim,37.0895,-76.4618,Irrelevant,Irrelevant,140833,1040
253863,Adult 18+,Female,Injured,Victim,33.4933,-112.299,Irrelevant,Irrelevant,140940,1040
256815,Adult 18+,Female,Injured,Victim,36.1373,-115.199,Irrelevant,Irrelevant,142716,1050
257017,Adult 18+,Female,Injured,Victim,36.1267,-86.711,Irrelevant,Irrelevant,142843,1051
259781,Adult 18+,Female,Injured,Victim,29.3444,-98.5604,Irrelevant,Irrelevant,144463,1060
265960,Adult 18+,Male,Unharmed,Victim,35.4788,-97.6183,Irrelevant,Irrelevant,148112,1082
272671,Adult 18+,Female,Injured,Victim,28.6082,-81.4278,Irrelevant,Irrelevant,152074,1106
274331,Adult 18+,Female,Injured,Victim,43.6535,-111.916,Irrelevant,Irrelevant,153055,1112
276195,Adult 18+,Female,Injured,Victim,40.2849,-86.5308,Irrelevant,Irrelevant,154122,1118
276293,Adult 18+,Female,Injured,Victim,41.7501,-87.5529,Irrelevant,Irrelevant,154181,1118
278596,Adult 18+,Female,Killed,Victim,43.6177,-116.389,Irrelevant,Irrelevant,155546,1126
281768,Adult 18+,Female,Injured,Victim,44.8978,-93.3179,Irrelevant,Irrelevant,157416,1137
283607,Adult 18+,Female,Injured,Victim,43.0362,-76.1909,Irrelevant,Irrelevant,158482,1144
285955,Adult 18+,Female,Injured,Victim,40.4694,-80.0599,Irrelevant,Irrelevant,159860,1152
286375,Adult 18+,Female,Injured,Victim,40.3657,-75.9125,Irrelevant,Irrelevant,160105,1153
286912,Adult 18+,Female,Injured,Victim,33.9101,-83.6251,Irrelevant,Irrelevant,160440,1155
287155,Adult 18+,Female,Injured,Victim,32.8483,-83.6244,Irrelevant,Irrelevant,160571,1156
287239,Adult 18+,Female,Injured,Victim,35.2494,-80.8655,Irrelevant,Irrelevant,160618,1156
290463,Adult 18+,Female,Injured,Victim,31.8506,-102.4,Irrelevant,Irrelevant,162511,1168
292356,Adult 18+,Female,Injured,Victim,30.9502,-85.4019,Irrelevant,Irrelevant,163611,1175
294948,Adult 18+,Female,Injured,Victim,40.6959,-75.3472,Irrelevant,Irrelevant,165165,1182
295337,Adult 18+,Female,Injured,Victim,33.5502,-86.7363,Irrelevant,Irrelevant,165399,1184
295719,Adult 18+,Female,Injured,Victim,36.1873,-80.2804,Irrelevant,Irrelevant,165613,1185
300099,Adult 18+,Female,Injured,Victim,30.4391,-88.8343,Irrelevant,Irrelevant,168181,1200
301446,Adult 18+,Female,Injured,Victim,39.6785,-75.5582,Irrelevant,Irrelevant,168948,1205
303985,Adult 18+,Female,Injured,Victim,41.9332,-87.7565,Irrelevant,Irrelevant,170495,1214
305087,Adult 18+,Female,Injured,Victim,34.996,-85.2865,Irrelevant,Irrelevant,171158,1218
305224,Adult 18+,Female,Injured,Victim,27.8551,-82.7623,Irrelevant,Irrelevant,171246,1219
307270,Adult 18+,Female,Injured,Victim,38.8569,-104.788,Irrelevant,Irrelevant,172488,1226
307624,Adult 18+,Female,Injured,Victim,41.7586,-87.6029,Irrelevant,Irrelevant,172699,1228
310542,Adult 18+,Female,Injured,Victim,30.7343,-88.1803,Irrelevant,Irrelevant,174501,1239
310910,Adult 18+,Female,Injured,Victim,35.3355,-92.9195,Irrelevant,Irrelevant,174730,1240
311419,Adult 18+,Female,Injured,Victim,43.09,-88.0042,Irrelevant,Irrelevant,175037,1242
312463,Adult 18+,Female,Injured,Victim,35.9965,-96.1114,Irrelevant,Irrelevant,175680,1247
314739,Adult 18+,Female,Injured,Victim,40.9278,-74.174,Irrelevant,Irrelevant,177084,1256
316463,Child 0-11,Female,Injured,Victim,38.5728,-90.2392,Irrelevant,Irrelevant,178138,1262
317466,Adult 18+,Female,Injured,Victim,38.0306,-121.89,Irrelevant,Irrelevant,178741,1265
317501,Adult 18+,Female,Injured,Victim,32.7057,-97.257,Irrelevant,Irrelevant,178764,1266
318807,Child 0-11,Male,Injured,Victim,38.6347,-121.441,Irrelevant,Irrelevant,179570,1270
318809,Child 0-11,Female,Injured,Victim,38.6347,-121.441,Irrelevant,Irrelevant,179570,1270
320557,Adult 18+,Female,Injured,Victim,40.6707,-73.9504,Irrelevant,Irrelevant,180722,1276
322685,Adult 18+,Female,Injured,Victim,36.2134,-86.764,Irrelevant,Irrelevant,182063,1283
323377,Adult 18+,Female,Injured,Victim,30.6503,-92.5009,Irrelevant,Irrelevant,182482,1285
324425,Adult 18+,Female,Injured,Victim,39.3462,-76.7371,Irrelevant,Irrelevant,183122,1289
325060,Adult 18+,Female,Injured,Victim,38.6615,-90.2245,Irrelevant,Irrelevant,183536,1291
325615,Adult 18+,Female,Injured,Victim,32.1808,-110.852,Irrelevant,Irrelevant,183906,1293
325715,Adult 18+,Female,Injured,Victim,42.1261,-80.1042,Irrelevant,Irrelevant,183967,1293
325934,Adult 18+,Female,Injured,Victim,38.8292,-77.0003,Irrelevant,Irrelevant,184099,1294
327219,Adult 18+,Female,Injured,Victim,36.4053,-82.8108,Irrelevant,Irrelevant,184915,1299
327809,Adult 18+,Female,Injured,Victim,47.6664,-122.307,Irrelevant,Irrelevant,185287,1301
298234,Teen 12-17,Male,Injured,Victim,41.7802,-87.6063,Irrelevant,Irrelevant,167079,1194
329038,Adult 18+,Female,Injured,Victim,32.064,-81.0835,Irrelevant,Irrelevant,186047,1305
331331,Adult 18+,Female,Injured,Victim,32.7319,-97.4346,Irrelevant,Irrelevant,187479,1313
331786,Adult 18+,Female,Injured,Victim,32.787,-96.8738,Irrelevant,Irrelevant,187747,1315
332415,Adult 18+,Female,Injured,Victim,40.6986,-73.7931,Irrelevant,Irrelevant,188132,1317
333243,Adult 18+,Female,Injured,Victim,41.7456,-88.0623,Irrelevant,Irrelevant,188628,1320
335439,Adult 18+,Female,Injured,Victim,40.7103,-89.5863,Irrelevant,Irrelevant,189968,1327
337882,Adult 18+,Female,Injured,Victim,35.5168,-97.4826,Irrelevant,Irrelevant,191468,1335
338146,Adult 18+,Female,Injured,Victim,37.7371,-122.168,Irrelevant,Irrelevant,191634,1336
338359,Adult 18+,Female,Injured,Victim,39.2515,-76.5209,Irrelevant,Irrelevant,191760,1336
340195,Adult 18+,Female,Injured,Victim,39.9955,-75.1299,Irrelevant,Irrelevant,192881,1343
341458,Adult 18+,Female,Injured,Victim,43.0748,-87.9126,Irrelevant,Irrelevant,193611,1347
341879,Adult 18+,Female,Injured,Victim,34.6564,-86.5639,Irrelevant,Irrelevant,193873,1349
341930,Adult 18+,Female,Injured,Victim,30.3974,-81.7288,Irrelevant,Irrelevant,193907,1349
342812,Adult 18+,Female,Injured,Victim,41.6848,-85.9779,Irrelevant,Irrelevant,194436,1352
343186,Adult 18+,Female,Injured,Victim,36.1931,-115.235,Irrelevant,Irrelevant,194662,1353
343427,Adult 18+,Female,Injured,Victim,41.9004,-87.761,Irrelevant,Irrelevant,194807,1354
344406,Adult 18+,Female,Injured,Victim,39.3006,-76.6348,Irrelevant,Irrelevant,195400,1358
344531,Adult 18+,Female,Injured,Victim,41.4587,-81.5992,Irrelevant,Irrelevant,195477,1358
345150,Adult 18+,Female,Injured,Victim,44.9493,-93.3008,Irrelevant,Irrelevant,195842,1360
346822,Adult 18+,Female,Injured,Victim,39.2863,-76.6733,Irrelevant,Irrelevant,196812,1365
349697,Adult 18+,Female,Injured,Victim,42.1413,-80.037,Irrelevant,Irrelevant,198565,1375
349808,Adult 18+,Female,Injured,Victim,37.7664,-122.181,Irrelevant,Irrelevant,198644,1375
351341,Adult 18+,Female,Injured,Victim,42.3775,-83.2163,Irrelevant,Irrelevant,199531,1381
352677,Adult 18+,Female,Injured,Victim,41.9082,-87.7256,Irrelevant,Irrelevant,200318,1385
353740,Adult 18+,Female,Injured,Victim,36.079,-96.0296,Irrelevant,Irrelevant,200935,1389
353786,Adult 18+,Female,Injured,Victim,39.0298,-95.67,Irrelevant,Irrelevant,200962,1389
356497,Adult 18+,Female,Injured,Victim,38.6745,-90.2822,Irrelevant,Irrelevant,202558,1398
362391,Adult 18+,Female,Injured,Victim,40.6725,-73.8924,Irrelevant,Irrelevant,206236,1420
363134,Adult 18+,Female,Injured,Victim,42.1261,-80.0694,Irrelevant,Irrelevant,206689,1423
364915,Teen 12-17,Male,Injured,Victim,36.87,-76.1751,Irrelevant,Irrelevant,207816,1430
365303,Adult 18+,Female,Injured,Victim,41.7865,-87.6863,Irrelevant,Irrelevant,208043,1432
367237,Adult 18+,Female,Injured,Victim,41.8518,-87.7005,Irrelevant,Irrelevant,209195,1439
369091,Adult 18+,Female,Injured,Victim,38.9858,-94.6255,Irrelevant,Irrelevant,210276,1445
370252,Adult 18+,Female,Injured,Victim,33.3778,-112.073,Irrelevant,Irrelevant,210980,1450
371054,Adult 18+,Female,Injured,Victim,30.4372,-91.1834,Irrelevant,Irrelevant,211460,1453
371065,Adult 18+,Female,Injured,Victim,42.2821,-89.1184,Irrelevant,Irrelevant,211465,1453
371306,Adult 18+,Female,Injured,Victim,41.6445,-83.5206,Irrelevant,Irrelevant,211603,1454
372008,Adult 18+,Female,Injured,Victim,38.807,-75.3166,Irrelevant,Irrelevant,212026,1456
374129,Adult 18+,Female,Injured,Victim,38.2517,-85.7726,Irrelevant,Irrelevant,213322,1464
374268,Adult 18+,Female,Injured,Victim,33.6878,-84.4159,Irrelevant,Irrelevant,213411,1465
375421,Adult 18+,Female,Injured,Victim,30.0721,-94.115,Irrelevant,Irrelevant,214143,1469
377818,Adult 18+,Female,Injured,Victim,42.32,-71.0635,Irrelevant,Irrelevant,215608,1478
379536,Adult 18+,Female,Injured,Victim,43.0902,-87.9714,Irrelevant,Irrelevant,216675,1484
379605,Adult 18+,Female,Injured,Victim,35.5178,-97.5368,Irrelevant,Irrelevant,216714,1484
379956,Adult 18+,Female,Killed,Victim,41.6206,-87.679,Irrelevant,Irrelevant,216929,1485
380935,Adult 18+,Female,Injured,Victim,33.7738,-84.4059,Irrelevant,Irrelevant,217483,1489
387945,Adult 18+,Female,Injured,Victim,34.0523,-81.1229,Irrelevant,Irrelevant,221709,1515
388567,Adult 18+,Female,Injured,Victim,32.5237,-84.9476,Irrelevant,Irrelevant,222083,1518
390167,Adult 18+,Female,Injured,Victim,34.6158,-98.4273,Irrelevant,Irrelevant,223050,1524
394997,Adult 18+,Female,Injured,Victim,43.0433,-87.9599,Irrelevant,Irrelevant,225998,1544
396260,Adult 18+,Female,Injured,Victim,35.7544,-78.6392,Irrelevant,Irrelevant,226754,1549
398492,Adult 18+,Female,Injured,Victim,32.449,-80.7421,Irrelevant,Irrelevant,228107,1558
399175,Adult 18+,Female,Injured,Victim,32.358,-86.344,Irrelevant,Irrelevant,228533,1561
399654,Adult 18+,Female,Injured,Victim,42.4061,-82.9298,Irrelevant,Irrelevant,228836,1563
400238,Adult 18+,Female,Injured,Victim,41.8336,-86.2524,Irrelevant,Irrelevant,229181,1565
401370,Adult 18+,Female,Injured,Victim,33.9584,-80.9376,Irrelevant,Irrelevant,229822,1568
403189,Adult 18+,Female,Injured,Victim,33.7543,-88.1053,Irrelevant,Irrelevant,230916,1575
365383,Teen 12-17,Male,Killed,Victim,33.7543,-88.1053,Irrelevant,Irrelevant,208091,1432
403858,Adult 18+,Female,Injured,Victim,38.6041,-121.538,Irrelevant,Irrelevant,231310,1578
403966,Adult 18+,Female,Injured,Victim,33.4144,-111.817,Irrelevant,Irrelevant,231383,1579
407492,Adult 18+,Female,Injured,Victim,39.3002,-76.6036,Irrelevant,Irrelevant,233500,1593
409636,Adult 18+,Female,Injured,Victim,34.8894,-79.3646,Irrelevant,Irrelevant,234894,1602
414197,Adult 18+,Female,Injured,Victim,43.0373,-83.6504,Irrelevant,Irrelevant,237776,1621
3362,Teen 12-17,Male,Injured,Victim,39.3676,-74.4268,Irrelevant,Irrelevant,1246,93
6475,Teen 12-17,Male,Killed,Victim,35.9472,-77.7853,Irrelevant,Irrelevant,2873,103
42257,Teen 12-17,Male,Killed,Victim,39.9627,-76.7207,Irrelevant,Irrelevant,21513,250
52997,Teen 12-17,Male,Killed,Victim,41.8164,-87.624,Irrelevant,Irrelevant,26946,284
103444,Teen 12-17,Male,Killed,Victim,36.0127,-79.6625,Irrelevant,Irrelevant,53419,461
107230,Teen 12-17,Male,Killed,Victim,29.9642,-90.1288,Irrelevant,Irrelevant,55629,478
155966,Teen 12-17,Male,Killed,Victim,39.8184,-86.0802,Irrelevant,Irrelevant,84187,671
158775,Teen 12-17,Male,Killed,Victim,32.694,-97.4187,Irrelevant,Irrelevant,85821,681
186173,Teen 12-17,Male,Killed,Victim,33.8769,-84.3156,Irrelevant,Irrelevant,101718,787
187783,Teen 12-17,Male,Killed,Victim,29.5536,-98.3173,Irrelevant,Irrelevant,102606,793
205096,Teen 12-17,Male,Killed,Victim,43.7597,-70.2816,Irrelevant,Irrelevant,112474,862
234109,Teen 12-17,Male,Killed,Victim,41.468,-72.1113,Irrelevant,Irrelevant,129466,971
238795,Teen 12-17,Male,Killed,Victim,38.4437,-121.444,Irrelevant,Irrelevant,132067,988
263443,Teen 12-17,Male,Killed,Victim,33.7424,-117.871,Irrelevant,Irrelevant,146641,1073
270857,Teen 12-17,Male,Killed,Victim,42.9328,-78.8317,Irrelevant,Irrelevant,150979,1100
279322,Teen 12-17,Male,Killed,Victim,42.2818,-89.0966,Irrelevant,Irrelevant,155985,1129
284254,Teen 12-17,Male,Killed,Victim,28.0652,-81.7591,Irrelevant,Irrelevant,158842,1146
289867,Teen 12-17,Male,Killed,Victim,34.2779,-118.423,Irrelevant,Irrelevant,162168,1166
292527,Teen 12-17,Male,Killed,Victim,41.6975,-86.0326,Irrelevant,Irrelevant,163711,1175
306687,Teen 12-17,Male,Killed,Victim,39.9321,-75.172,Irrelevant,Irrelevant,172114,1224
322451,Teen 12-17,Male,Killed,Victim,32.7438,-97.2619,Irrelevant,Irrelevant,181921,1282
324451,Teen 12-17,Male,Killed,Victim,33.7001,-84.418,Irrelevant,Irrelevant,183141,1289
329277,Teen 12-17,Male,Killed,Victim,30.5032,-92.4129,Irrelevant,Irrelevant,186195,1306
335733,Teen 12-17,Male,Injured,Victim,39.9913,-75.1168,Irrelevant,Irrelevant,190151,1327
338666,Teen 12-17,Male,Killed,Victim,37.9774,-121.775,Irrelevant,Irrelevant,191945,1337
340818,Teen 12-17,Male,Killed,Victim,34.0121,-84.792,Irrelevant,Irrelevant,193238,1345
341082,Teen 12-17,Male,Killed,Victim,29.7113,-98.0977,Irrelevant,Irrelevant,193400,1346
343344,Teen 12-17,Male,Killed,Victim,41.7992,-87.6846,Irrelevant,Irrelevant,194752,1354
347836,Teen 12-17,Male,Killed,Victim,33.8124,-88.5515,Irrelevant,Irrelevant,197403,1368
361877,Teen 12-17,Male,Killed,Victim,27.8509,-82.7273,Irrelevant,Irrelevant,205919,1418
362946,Teen 12-17,Male,Killed,Victim,25.8432,-80.2294,Irrelevant,Irrelevant,206568,1422
365877,Teen 12-17,Male,Killed,Victim,47.5164,-117.193,Irrelevant,Irrelevant,208386,1434
373625,Teen 12-17,Male,Killed,Victim,40.374,-79.8521,Irrelevant,Irrelevant,213015,1462
378588,Teen 12-17,Male,Killed,Victim,38.897,-104.748,Irrelevant,Irrelevant,216062,1480
379220,Teen 12-17,Male,Killed,Victim,43.0712,-87.9169,Irrelevant,Irrelevant,216472,1483
383447,Teen 12-17,Male,Killed,Victim,33.5377,-86.7607,Irrelevant,Irrelevant,218978,1498
383754,Teen 12-17,Male,Killed,Victim,33.9014,-84.2036,Irrelevant,Irrelevant,219159,1500
389316,Teen 12-17,Male,Killed,Victim,33.6789,-85.8549,Irrelevant,Irrelevant,222535,1521
398869,Teen 12-17,Male,Killed,Victim,39.9539,-83.0001,Irrelevant,Irrelevant,228338,1560
401441,Teen 12-17,Male,Killed,Victim,39.4091,-74.5628,Irrelevant,Irrelevant,229862,1569
402477,Teen 12-17,Male,Killed,Victim,34.7233,-92.2589,Irrelevant,Irrelevant,230469,1572
408692,Teen 12-17,Male,Killed,Victim,41.7376,-87.6211,Irrelevant,Irrelevant,234281,1598
417138,Teen 12-17,Male,Killed,Victim,40.374,-79.8505,Irrelevant,Irrelevant,239646,1633
284628,Child 0-11,Male,Killed,Victim,39.5659,-104.898,Irrelevant,Irrelevant,159071,1147
284629,Child 0-11,Male,Killed,Victim,39.5659,-104.898,Irrelevant,Irrelevant,159071,1147
